  INFO root [2019-05-23 02:01:09,416] - 
 DEBUG root [2019-06-11 00:35:29,629] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/FirstEntityBase.cs
 DEBUG root [2019-06-11 00:35:29,636] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallFirstEntityBase.cs
 DEBUG root [2019-06-11 00:35:29,642] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Scene
 DEBUG root [2019-06-11 00:35:29,643] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SceneBase.cs
 DEBUG root [2019-06-11 00:35:29,650] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSceneBase.cs
 DEBUG root [2019-06-11 00:35:29,655] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Space
 DEBUG root [2019-06-11 00:35:29,656] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpaceBase.cs
 DEBUG root [2019-06-11 00:35:29,663] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpaceBase.cs
 DEBUG root [2019-06-11 00:35:29,669] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Spaces
 DEBUG root [2019-06-11 00:35:29,670] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpacesBase.cs
 DEBUG root [2019-06-11 00:35:29,677] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpacesBase.cs
 DEBUG root [2019-06-11 00:35:29,684] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//SpaceDuplicate
 DEBUG root [2019-06-11 00:35:29,685] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpaceDuplicateBase.cs
 DEBUG root [2019-06-11 00:35:29,693] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpaceDuplicateBase.cs
 DEBUG root [2019-06-11 00:35:29,701] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//SpawnPoint
 DEBUG root [2019-06-11 00:35:29,703] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpawnPointBase.cs
 DEBUG root [2019-06-11 00:35:29,711] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpawnPointBase.cs
  INFO root [2019-06-11 00:35:29,734] - Script::uninstall(): is successfully!
 DEBUG root [2019-06-11 00:35:29,734] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-06-11 00:35:30,035] - ThreadPool::destroy(): waiting for thread(2)[0x175640,0x1758b0,], try=1
 DEBUG root [2019-06-11 00:35:30,438] - TPThread::~TPThread(): 0x175640
 DEBUG root [2019-06-11 00:35:30,438] - TPThread::~TPThread(): 0x1758b0
 DEBUG root [2019-06-11 00:35:30,438] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-06-11 00:35:30,447] - Bundle::destroyObjPool(): size 5.
 DEBUG root [2019-06-11 00:35:30,447] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 00:35:30,447] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 00:35:30,448] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 00:35:30,448] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 00:35:30,448] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 00:35:30,448] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 00:35:30,448] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-06-11 00:35:30,448] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-06-11 00:35:31,451] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-06-11 03:15:42,690] - 
  INFO root [2019-06-11 03:15:42,690] - -----------------------------------------------------------------------------------------


  INFO root [2019-06-11 03:15:42,691] - Resmgr::initialize: OURO_ROOT=C:/Users/Black/Ouroboros/
  INFO root [2019-06-11 03:15:42,691] - Resmgr::initialize: OURO_RES_PATH=C:/Users/Black/Ouroboros/ouro/res/;C:/Users/Black/Ouroboros/assets/;C:/Users/Black/Ouroboros/assets/scripts/;C:/Users/Black/Ouroboros/assets/res/
  INFO root [2019-06-11 03:15:42,691] - Resmgr::initialize: OURO_BIN_PATH=C:/Users/Black/Ouroboros/ouro/bin/server/
  INFO root [2019-06-11 03:15:42,704] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.27.1 ( 192.168.27.1:11412 )
  INFO root [2019-06-11 03:15:42,705] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.27.1:11412, SOMAXCONN=5.
  INFO root [2019-06-11 03:15:42,709] - ---- tool Version: 2.5.0. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: 22B356D1B7966F21C954CEC7C7F4EFBF. Config: Debug X86. Built: 02:53:01 May 23 2019. AppID: 18446744073709551615. UID: 10103. PID: 46412 ----
  INFO root [2019-06-11 03:15:42,709] - Server Black: Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz with 2097151kB RAM
  INFO root [2019-06-11 03:15:42,710] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-06-11 03:15:42,710] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-06-11 03:15:42,894] - Script::install(): is successfully, Python=(3.7.3 (default, Jun  7 2019, 22:47:18) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-06-11 03:15:42,894] - Script::install(): OUROxtra is successfully!
 DEBUG root [2019-06-11 03:15:44,111] - ClientSDK::writeServerErrorDescrsModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//ServerErrorDescrs.cs
 DEBUG root [2019-06-11 03:15:44,113] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/ServerErrorDescrs.cs
 DEBUG root [2019-06-11 03:15:44,123] - ClientSDK::writeEngineMessagesModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Messages.cs
 DEBUG root [2019-06-11 03:15:44,130] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/Messages.cs
 DEBUG root [2019-06-11 03:15:44,140] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/OUROTypes.cs
 DEBUG root [2019-06-11 03:15:44,147] - ClientSDK::writeEntityDefsModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//EntityDef.cs
 DEBUG root [2019-06-11 03:15:44,156] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityDef.cs
 DEBUG root [2019-06-11 03:15:44,175] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/CustomDataTypes.cs
 DEBUG root [2019-06-11 03:15:44,182] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Account
 DEBUG root [2019-06-11 03:15:44,183] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/AccountBase.cs
 DEBUG root [2019-06-11 03:15:44,191] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallAccountBase.cs
 DEBUG root [2019-06-11 03:15:44,196] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Avatar
 DEBUG root [2019-06-11 03:15:44,201] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/AvatarBase.cs
 DEBUG root [2019-06-11 03:15:44,211] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallAvatarBase.cs
 DEBUG root [2019-06-11 03:15:44,216] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Enemy
 DEBUG root [2019-06-11 03:15:44,220] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EnemyBase.cs
 DEBUG root [2019-06-11 03:15:44,228] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallEnemyBase.cs
 DEBUG root [2019-06-11 03:15:44,233] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//NPC
 DEBUG root [2019-06-11 03:15:44,235] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/NPCBase.cs
 DEBUG root [2019-06-11 03:15:44,242] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallNPCBase.cs
 DEBUG root [2019-06-11 03:15:44,247] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Gate
 DEBUG root [2019-06-11 03:15:44,249] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/GateBase.cs
 DEBUG root [2019-06-11 03:15:44,256] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallGateBase.cs
 DEBUG root [2019-06-11 03:15:44,260] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//FirstEntity
 DEBUG root [2019-06-11 03:15:44,261] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/FirstEntityBase.cs
 DEBUG root [2019-06-11 03:15:44,268] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallFirstEntityBase.cs
 DEBUG root [2019-06-11 03:15:44,272] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Scene
 DEBUG root [2019-06-11 03:15:44,273] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SceneBase.cs
 DEBUG root [2019-06-11 03:15:44,280] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSceneBase.cs
 DEBUG root [2019-06-11 03:15:44,284] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Space
 DEBUG root [2019-06-11 03:15:44,285] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpaceBase.cs
 DEBUG root [2019-06-11 03:15:44,291] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpaceBase.cs
 DEBUG root [2019-06-11 03:15:44,296] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Spaces
 DEBUG root [2019-06-11 03:15:44,297] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpacesBase.cs
 DEBUG root [2019-06-11 03:15:44,302] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpacesBase.cs
 DEBUG root [2019-06-11 03:15:44,308] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//SpaceDuplicate
 DEBUG root [2019-06-11 03:15:44,309] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpaceDuplicateBase.cs
 DEBUG root [2019-06-11 03:15:44,315] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpaceDuplicateBase.cs
 DEBUG root [2019-06-11 03:15:44,320] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//SpawnPoint
 DEBUG root [2019-06-11 03:15:44,321] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpawnPointBase.cs
 DEBUG root [2019-06-11 03:15:44,328] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpawnPointBase.cs
  INFO root [2019-06-11 03:15:44,345] - Script::uninstall(): is successfully!
 DEBUG root [2019-06-11 03:15:44,346] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-06-11 03:15:44,646] - ThreadPool::destroy(): waiting for thread(2)[0x1df3728,0x1df32b0,], try=1
 DEBUG root [2019-06-11 03:15:45,048] - TPThread::~TPThread(): 0x1df3728
 DEBUG root [2019-06-11 03:15:45,048] - TPThread::~TPThread(): 0x1df32b0
 DEBUG root [2019-06-11 03:15:45,048] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-06-11 03:15:45,057] - Bundle::destroyObjPool(): size 5.
 DEBUG root [2019-06-11 03:15:45,058] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 03:15:45,058] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 03:15:45,058] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 03:15:45,059] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 03:15:45,059] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 03:15:45,059] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 03:15:45,059] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-06-11 03:15:45,059] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-06-11 03:15:46,060] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-06-11 04:06:27,320] - 
  INFO root [2019-06-11 04:06:27,320] - -----------------------------------------------------------------------------------------


  INFO root [2019-06-11 04:06:27,321] - Resmgr::initialize: OURO_ROOT=C:/Users/Black/Ouroboros/
  INFO root [2019-06-11 04:06:27,321] - Resmgr::initialize: OURO_RES_PATH=C:/Users/Black/Ouroboros/ouro/res/;C:/Users/Black/Ouroboros/assets/;C:/Users/Black/Ouroboros/assets/scripts/;C:/Users/Black/Ouroboros/assets/res/
  INFO root [2019-06-11 04:06:27,321] - Resmgr::initialize: OURO_BIN_PATH=C:/Users/Black/Ouroboros/ouro/bin/server/
  INFO root [2019-06-11 04:06:27,338] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.27.1 ( 192.168.27.1:6133 )
  INFO root [2019-06-11 04:06:27,338] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.27.1:6133, SOMAXCONN=5.
  INFO root [2019-06-11 04:06:27,351] - ---- tool Version: 2.5.0. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: 22B356D1B7966F21C954CEC7C7F4EFBF. Config: Debug X86. Built: 02:53:01 May 23 2019. AppID: 18446744073709551615. UID: 10103. PID: 13704 ----
  INFO root [2019-06-11 04:06:27,351] - Server Black: Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz with 2097151kB RAM
  INFO root [2019-06-11 04:06:27,352] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-06-11 04:06:27,353] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-06-11 04:06:27,847] - Script::install(): is successfully, Python=(3.7.3 (default, Jun  7 2019, 22:47:18) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-06-11 04:06:27,847] - Script::install(): OUROxtra is successfully!
 DEBUG root [2019-06-11 04:06:29,976] - ClientSDK::writeServerErrorDescrsModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//ServerErrorDescrs.cs
 DEBUG root [2019-06-11 04:06:29,977] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/ServerErrorDescrs.cs
 DEBUG root [2019-06-11 04:06:29,987] - ClientSDK::writeEngineMessagesModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Messages.cs
 DEBUG root [2019-06-11 04:06:29,996] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/Messages.cs
 DEBUG root [2019-06-11 04:06:30,005] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/OUROTypes.cs
 DEBUG root [2019-06-11 04:06:30,011] - ClientSDK::writeEntityDefsModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//EntityDef.cs
 DEBUG root [2019-06-11 04:06:30,026] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityDef.cs
 DEBUG root [2019-06-11 04:06:30,045] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/CustomDataTypes.cs
 DEBUG root [2019-06-11 04:06:30,054] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Account
 DEBUG root [2019-06-11 04:06:30,056] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/AccountBase.cs
 DEBUG root [2019-06-11 04:06:30,064] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallAccountBase.cs
 DEBUG root [2019-06-11 04:06:30,072] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Avatar
 DEBUG root [2019-06-11 04:06:30,082] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/AvatarBase.cs
 DEBUG root [2019-06-11 04:06:30,096] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallAvatarBase.cs
 DEBUG root [2019-06-11 04:06:30,102] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Enemy
 DEBUG root [2019-06-11 04:06:30,108] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EnemyBase.cs
 DEBUG root [2019-06-11 04:06:30,122] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallEnemyBase.cs
 DEBUG root [2019-06-11 04:06:30,130] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//NPC
 DEBUG root [2019-06-11 04:06:30,133] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/NPCBase.cs
 DEBUG root [2019-06-11 04:06:30,143] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallNPCBase.cs
 DEBUG root [2019-06-11 04:06:30,150] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Gate
 DEBUG root [2019-06-11 04:06:30,154] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/GateBase.cs
 DEBUG root [2019-06-11 04:06:30,161] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallGateBase.cs
 DEBUG root [2019-06-11 04:06:30,168] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//FirstEntity
 DEBUG root [2019-06-11 04:06:30,169] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/FirstEntityBase.cs
 DEBUG root [2019-06-11 04:06:30,176] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallFirstEntityBase.cs
 DEBUG root [2019-06-11 04:06:30,182] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Scene
 DEBUG root [2019-06-11 04:06:30,183] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SceneBase.cs
 DEBUG root [2019-06-11 04:06:30,190] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSceneBase.cs
 DEBUG root [2019-06-11 04:06:30,195] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Space
 DEBUG root [2019-06-11 04:06:30,196] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpaceBase.cs
 DEBUG root [2019-06-11 04:06:30,203] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpaceBase.cs
 DEBUG root [2019-06-11 04:06:30,208] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Spaces
 DEBUG root [2019-06-11 04:06:30,210] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpacesBase.cs
 DEBUG root [2019-06-11 04:06:30,217] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpacesBase.cs
 DEBUG root [2019-06-11 04:06:30,222] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//SpaceDuplicate
 DEBUG root [2019-06-11 04:06:30,223] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpaceDuplicateBase.cs
 DEBUG root [2019-06-11 04:06:30,232] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpaceDuplicateBase.cs
 DEBUG root [2019-06-11 04:06:30,240] - ClientSDK::writeEntityModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//SpawnPoint
 DEBUG root [2019-06-11 04:06:30,241] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/SpawnPointBase.cs
 DEBUG root [2019-06-11 04:06:30,251] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/EntityCallSpawnPointBase.cs
  INFO root [2019-06-11 04:06:30,280] - Script::uninstall(): is successfully!
 DEBUG root [2019-06-11 04:06:30,280] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-06-11 04:06:30,581] - ThreadPool::destroy(): waiting for thread(2)[0x21a6bd8,0x21a6a38,], try=1
 DEBUG root [2019-06-11 04:06:30,982] - TPThread::~TPThread(): 0x21a6bd8
 DEBUG root [2019-06-11 04:06:30,982] - TPThread::~TPThread(): 0x21a6a38
 DEBUG root [2019-06-11 04:06:30,982] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-06-11 04:06:30,994] - Bundle::destroyObjPool(): size 5.
 DEBUG root [2019-06-11 04:06:30,994] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 04:06:30,994] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 04:06:30,994] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 04:06:30,994] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 04:06:30,994] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 04:06:30,995] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-06-11 04:06:30,995] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-06-11 04:06:30,995] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-06-11 04:06:31,999] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-06-13 04:58:40,054] - 
  INFO root [2019-06-13 04:58:40,055] - -----------------------------------------------------------------------------------------


  INFO root [2019-06-13 04:58:40,056] - Resmgr::initialize: OURO_ROOT=C:/Users/Black/Ouroboros/
  INFO root [2019-06-13 04:58:40,056] - Resmgr::initialize: OURO_RES_PATH=C:/Users/Black/Ouroboros/ouro/res/;C:/Users/Black/Ouroboros/assets/;C:/Users/Black/Ouroboros/assets/scripts/;C:/Users/Black/Ouroboros/assets/res/
  INFO root [2019-06-13 04:58:40,056] - Resmgr::initialize: OURO_BIN_PATH=C:/Users/Black/Ouroboros/ouro/bin/server/
  INFO root [2019-06-13 04:58:40,069] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.27.1 ( 192.168.27.1:12383 )
  INFO root [2019-06-13 04:58:40,070] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.27.1:12383, SOMAXCONN=5.
  INFO root [2019-06-13 04:58:40,074] - ---- tool Version: 2.5.0. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: 22B356D1B7966F21C954CEC7C7F4EFBF. Config: Debug X86. Built: 02:53:01 May 23 2019. AppID: 18446744073709551615. UID: 10103. PID: 26008 ----
  INFO root [2019-06-13 04:58:40,075] - Server Black: Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz with 2097151kB RAM
  INFO root [2019-06-13 04:58:40,076] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-06-13 04:58:40,077] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-06-13 04:58:40,263] - Script::install(): is successfully, Python=(3.7.3 (default, Jun  7 2019, 22:47:18) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-06-13 04:58:40,263] - Script::install(): OUROxtra is successfully!
 DEBUG root [2019-06-13 04:58:41,549] - ClientSDK::writeServerErrorDescrsModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//ServerErrorDescrs.cs
 DEBUG root [2019-06-13 04:58:41,550] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/ServerErrorDescrs.cs
 DEBUG root [2019-06-13 04:58:41,556] - ClientSDK::writeEngineMessagesModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//Messages.cs
 DEBUG root [2019-06-13 04:58:41,562] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/Messages.cs
 DEBUG root [2019-06-13 04:58:41,569] - ClientSDK::saveFile(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros/OUROTypes.cs
 DEBUG root [2019-06-13 04:58:41,574] - ClientSDK::writeEntityDefsModule(): C:\Users\Black\Unity\Ouroboros\Assets\Plugins\Ouroboros//EntityDef.cs
